G.I. Joe: The Rise of Cobra,150000000.0,Stephen Sommers,Dennis Quaid,Channing Tatum,Marlon Wayans,PG_13
American Hustle,150000000.0,David O. Russell,Christian Bale,Amy Adams,Bradley Cooper,R
Neighbors,150000000.0,Nicholas Stoller,Seth Rogen,Rose Byrne,Zac Efron,R
Puss in Boots,149000000.0,Chris Miller,Antonio Banderas,Salma Hayek,Zach Galifianakis,PG
Les Misérables,149000000.0,Tom Hooper,Hugh Jackman,Russell Crowe,Anne Hathaway,PG_13
Knocked Up,149000000.0,Judd Apatow,Seth Rogen,Katherine Heigl,Paul Rudd,R
Little Fockers,148000000.0,Paul Weitz,Ben Stiller,Teri Polo,Robert De Niro,PG_13
Megamind,148000000.0,Tom McGrath,Will Ferrell,Jonah Hill,Brad Pitt,PG
Hotel Transylvania,148000000.0,Genndy Tartakovsky,Adam Sandler,Kevin James,Andy Samberg,PG
Talladega Nights: The Ballad of Ricky Bobby,148000000.0,Adam McKay,Will Ferrell,John C. Reilly,Sacha Baron Cohen,PG_13
Gremlins,148000000.0,Joe Dante,Zach Galligan,Phoebe Cates,Hoyt Axton,PG
Gran Torino,148000000.0,Clint Eastwood,Clint Eastwood,Bee Vang,Christopher Carley,R
As Good as It Gets,148000000.0,James L. Brooks,Jack Nicholson,Helen Hunt,Greg Kinnear,R
Lethal Weapon 2,147000000.0,Richard Donner,Mel Gibson,Danny Glover,Joe Pesci,UNRATED
X-Men: First Class,146000000.0,Matthew Vaughn,James McAvoy,Michael Fassbender,Jennifer Lawrence,PG_13
Paul Blart: Mall Cop,146000000.0,Steve Carr,Kevin James,Keir O'Donnell,Jayma Mays,PG_13
True Lies,146000000.0,James Cameron,Arnold Schwarzenegger,Jamie Lee Curtis,Tom Arnold,R
Lilo & Stitch,146000000.0,Dean DeBlois,Chris Sanders,Daveigh Chase,Chris Sanders,PG
American Pie 2,145000000.0,J.B. Rogers,Jason Biggs,Seann William Scott,Shannon Elizabeth,UNRATED
Taken,145000000.0,Pierre Morel,Liam Neeson,Maggie Grace,Famke Janssen,UNRATED
The Santa Clause,145000000.0,John Pasquin,Tim Allen,Judge Reinhold,Wendy Crewson,PG
The Great Gatsby,145000000.0,Baz Luhrmann,Leonardo DiCaprio,Carey Mulligan,Joel Edgerton,PG_13
"I, Robot",145000000.0,Alex Proyas,Will Smith,Bridget Moynahan,Bruce Greenwood,PG_13
Lethal Weapon 3,145000000.0,Richard Donner,Mel Gibson,Danny Glover,Joe Pesci,UNRATED
The Fast and the Furious,145000000.0,Rob Cohen,Vin Diesel,Paul Walker,Michelle Rodriguez,PG_13
Doctor Dolittle,144000000.0,Betty Thomas,Eddie Murphy,Peter Boyle,Ossie Davis,PG_13
Mamma Mia!,144000000.0,Phyllida Lloyd,Meryl Streep,Pierce Brosnan,Amanda Seyfried,PG_13
Rio,144000000.0,Carlos Saldanha,Jesse Eisenberg,Anne Hathaway,George Lopez,G
Juno,143000000.0,Jason Reitman,Ellen Page,Michael Cera,Jennifer Garner,PG_13
Marley & Me,143000000.0,David Frankel,Owen Wilson,Jennifer Aniston,Eric Dane,PG
The Smurfs,143000000.0,Raja Gosnell,Hank Azaria,Katy Perry,Jonathan Winters,PG
The Jungle Book,142000000.0,Wolfgang Reitherman,Phil Harris,Sebastian Cabot,Louis Prima,APPROVED
The Chronicles of Narnia: Prince Caspian,142000000.0,Andrew Adamson,Ben Barnes,Skandar Keynes,Georgie Henley,PG
Animal House,142000000.0,John Landis,John Belushi,Karen Allen,Tom Hulce,R
Pocahontas,142000000.0,Mike Gabriel,Eric Goldberg,Mel Gibson,Linda Hunt,G
A Few Good Men,141000000.0,Rob Reiner,Tom Cruise,Jack Nicholson,Demi Moore,R
Slumdog Millionaire,141000000.0,Danny Boyle,Loveleen Tandan,Dev Patel,Freida Pinto,R
xXx,141000000.0,Rob Cohen,Vin Diesel,Asia Argento,Marton Csokas,UNRATED
Rush Hour,141000000.0,Brett Ratner,Jackie Chan,Chris Tucker,Ken Leung,PG_13
The Blair Witch Project,141000000.0,Daniel Myrick,Eduardo SÃ¡nchez,Heather Donahue,Michael C. Williams,R
Deep Impact,140000000.0,Mimi Leder,Robert Duvall,TÃ©a Leoni,Elijah Wood,PG_13
Look Who's Talking,140000000.0,Amy Heckerling,John Travolta,Kirstie Alley,Olympia Dukakis,PG_13
Rush Hour 3,140000000.0,Brett Ratner,Jackie Chan,Chris Tucker,Max von Sydow,PG_13
Stuart Little,140000000.0,Rob Minkoff,Michael J. Fox,Geena Davis,Hugh Laurie,PG
The Rocky Horror Picture Show,140000000.0,Jim Sharman,Tim Curry,Susan Sarandon,Barry Bostwick,R
Taken 2,140000000.0,Olivier Megaton,Liam Neeson,Famke Janssen,Maggie Grace,PG_13
Sister Act,140000000.0,Emile Ardolino,Whoopi Goldberg,Maggie Smith,Kathy Najimy,PG
The Matrix Revolutions,139000000.0,Andy Wachowski,Lana Wachowski,Keanu Reeves,Laurence Fishburne,R
The Santa Clause 2,139000000.0,Michael Lembeck,Tim Allen,Spencer Breslin,Elizabeth Mitchell,G
The King's Speech,139000000.0,Tom Hooper,Colin Firth,Geoffrey Rush,Helena Bonham Carter,R
Cheaper by the Dozen,139000000.0,Shawn Levy,Steve Martin,Bonnie Hunt,Hilary Duff,PG
21 Jump Street,138000000.0,Phil Lord,Christopher Miller,Jonah Hill,Channing Tatum,R
Bad Boys II,138000000.0,Michael Bay,Will Smith,Martin Lawrence,Gabrielle Union,R
Good Will Hunting,138000000.0,Gus Van Sant,Robin Williams,Matt Damon,Ben Affleck,R
Platoon,138000000.0,Oliver Stone,Charlie Sheen,Tom Berenger,Willem Dafoe,R
A Christmas Carol,138000000.0,Robert Zemeckis,Jim Carrey,Gary Oldman,Colin Firth,PG
Dinosaur,138000000.0,Eric Leighton,Ralph Zondag,D.B. Sweeney,Julianna Margulies,PG
The Conjuring,137000000.0,James Wan,Patrick Wilson,Vera Farmiga,Ron Livingston,R
Click,137000000.0,Frank Coraci,Adam Sandler,Kate Beckinsale,Christopher Walken,PG_13
The Green Mile,137000000.0,Frank Darabont,Tom Hanks,Michael Clarke Duncan,David Morse,R
Ransom,136000000.0,Ron Howard,Mel Gibson,Gary Sinise,Rene Russo,R
101 Dalmatians,136000000.0,Stephen Herek,Glenn Close,Jeff Daniels,Joely Richardson,G
Godzilla,136000000.0,Roland Emmerich,Matthew Broderick,Jean Reno,Maria Pitillo,PG_13
Argo,136000000.0,Ben Affleck,Ben Affleck,Bryan Cranston,John Goodman,R
Chicken Little,135000000.0,Mark Dindal,Zach Braff,Joan Cusack,Garry Marshall,G
Teenage Mutant Ninja Turtles,135000000.0,Steve Barron,Judith Hoag,Elias Koteas,Josh Pais,PG
Patch Adams,135000000.0,Tom Shadyac,Robin Williams,Daniel London,Monica Potter,PG_13
The Godfather,135000000.0,Francis Ford Coppola,Marlon Brando,Al Pacino,James Caan,R
Wanted,135000000.0,Timur Bekmambetov,Angelina Jolie,James McAvoy,Morgan Freeman,R
Live Free or Die Hard,135000000.0,Len Wiseman,Bruce Willis,Justin Long,Timothy Olyphant,UNRATED
The Incredible Hulk,135000000.0,Louis Leterrier,Edward Norton,Liv Tyler,Tim Roth,PG_13
Identity Thief,134000000.0,Seth Gordon,Jason Bateman,Melissa McCarthy,John Cho,R
Superman,134000000.0,Richard Donner,Christopher Reeve,Margot Kidder,Gene Hackman,PG
Ride Along,134000000.0,Tim Story,Ice Cube,Kevin Hart,Tika Sumpter,PG_13
The Rock,134000000.0,Michael Bay,Sean Connery,Nicolas Cage,Ed Harris,R
Anger Management,134000000.0,Peter Segal,Jack Nicholson,Adam Sandler,Marisa Tomei,R
Grown Ups 2,134000000.0,Dennis Dugan,Adam Sandler,Kevin James,Chris Rock,PG_13
Mission: Impossible III,133000000.0,J.J. Abrams,Tom Cruise,Michelle Monaghan,Ving Rhames,PG_13
Angels & Demons,133000000.0,Ron Howard,Tom Hanks,Ewan McGregor,Ayelet Zurer,PG_13
Troy,133000000.0,Wolfgang Petersen,Brad Pitt,Eric Bana,Orlando Bloom,R
Alvin and the Chipmunks: Chipwrecked,133000000.0,Mike Mitchell,Justin Long,Jesse McCartney,Jason Lee,G
The Wolverine,133000000.0,James Mangold,Hugh Jackman,Will Yun Lee,Tao Okamoto,PG_13
Bringing Down the House,133000000.0,Adam Shankman,Steve Martin,Queen Latifah,Eugene Levy,PG_13
The Departed,132000000.0,Martin Scorsese,Leonardo DiCaprio,Matt Damon,Jack Nicholson,R
Hulk,132000000.0,Ang Lee,Eric Bana,Jennifer Connelly,Sam Elliott,PG_13
Silver Linings Playbook,132000000.0,David O. Russell,Bradley Cooper,Jennifer Lawrence,Robert De Niro,R
Minority Report,132000000.0,Steven Spielberg,Tom Cruise,Colin Farrell,Samantha Morton,PG_13
Fantastic 4: Rise of the Silver Surfer,132000000.0,Tim Story,Ioan Gruffudd,Jessica Alba,Chris Evans,PG
The Last Airbender,132000000.0,M. Night Shyamalan,Noah Ringer,Nicola Peltz,Jackson Rathbone,PG
Rio 2,132000000.0,Carlos Saldanha,Jesse Eisenberg,Anne Hathaway,Jemaine Clement,G
Lara Croft: Tomb Raider,131000000.0,Simon West,Angelina Jolie,Jon Voight,Iain Glen,PG_13
The Silence of the Lambs,131000000.0,Jonathan Demme,Jodie Foster,Anthony Hopkins,Lawrence A. Bonney,R
"Honey, I Shrunk the Kids",131000000.0,Joe Johnston,Rick Moranis,Matt Frewer,Marcia Strassman,PG
The Flintstones,131000000.0,Brian Levant,John Goodman,Rick Moranis,Rosie O'Donnell,PG
Get Smart,130000000.0,Peter Segal,Steve Carell,Anne Hathaway,Alan Arkin,PG_13
American Gangster,130000000.0,Ridley Scott,Denzel Washington,Russell Crowe,Chiwetel Ejiofor,R
American Beauty,130000000.0,Sam Mendes,Kevin Spacey,Annette Bening,Thora Birch,R
An Officer and a Gentleman,130000000.0,Taylor Hackford,Richard Gere,Debra Winger,David Keith,R
Lethal Weapon 4,130000000.0,Richard Donner,Mel Gibson,Danny Glover,Joe Pesci,R
The Nutty Professor,129000000.0,Tom Shadyac,Eddie Murphy,Jada Pinkett Smith,James Coburn,PG_13
The Ring,129000000.0,Gore Verbinski,Naomi Watts,Martin Henderson,Brian Cox,PG_13
Borat,129000000.0,Larry Charles,Sacha Baron Cohen,Ken Davitian,Luenell,R
Close Encounters of the Third Kind,128000000.0,Steven Spielberg,Richard Dreyfuss,FranÃ§ois Truffaut,Teri Garr,TV_MA
Robots,128000000.0,Chris Wedge,Carlos Saldanha,Ewan McGregor,Halle Berry,PG
Coming to America,128000000.0,John Landis,Eddie Murphy,Arsenio Hall,James Earl Jones,R
"Crouching Tiger, Hidden Dragon",128000000.0,Ang Lee,Yun-Fat Chow,Michelle Yeoh,Ziyi Zhang,PG_13
Shutter Island,128000000.0,Martin Scorsese,Leonardo DiCaprio,Emily Mortimer,Mark Ruffalo,R
Rocky IV,128000000.0,Sylvester Stallone,Sylvester Stallone,Talia Shire,Burt Young,PG
Enchanted,128000000.0,Kevin Lima,Amy Adams,Susan Sarandon,James Marsden,PG
The Curious Case of Benjamin Button,127000000.0,David Fincher,Brad Pitt,Cate Blanchett,Tilda Swinton,PG_13
Sweet Home Alabama,127000000.0,Andy Tennant,Reese Witherspoon,Patrick Dempsey,Josh Lucas,PG_13
Dumb & Dumber,127000000.0,Peter Farrelly,Jim Carrey,Jeff Daniels,Lauren Holly,PG_13
2 Fast 2 Furious,127000000.0,John Singleton,Paul Walker,Tyrese Gibson,Cole Hauser,PG_13
Super 8,127000000.0,J.J. Abrams,Elle Fanning,AJ Michalka,Kyle Chandler,PG_13
The World Is Not Enough,127000000.0,Michael Apted,Pierce Brosnan,Sophie Marceau,Robert Carlyle,PG_13
My Best Friend's Wedding,127000000.0,P.J. Hogan,Julia Roberts,Dermot Mulroney,Cameron Diaz,R
Smokey and the Bandit,127000000.0,Hal Needham,Burt Reynolds,Sally Field,Jerry Reed,PG
Sleepless in Seattle,127000000.0,Nora Ephron,Tom Hanks,Meg Ryan,Ross Malinger,PG
Bee Movie,127000000.0,Steve Hickner,Simon J. Smith,Jerry Seinfeld,RenÃ©e Zellweger,PG
Lucy,127000000.0,Luc Besson,Scarlett Johansson,Morgan Freeman,Min-sik Choi,R
Prometheus,126000000.0,Ridley Scott,Noomi Rapace,Logan Marshall-Green,Michael Fassbender,R
Mr. Deeds,126000000.0,Steven Brill,Adam Sandler,Winona Ryder,John Turturro,PG_13
Safe House,126000000.0,Daniel Espinosa,Denzel Washington,Ryan Reynolds,Robert Patrick,R
The Truman Show,126000000.0,Peter Weir,Jim Carrey,Ed Harris,Laura Linney,PG
Erin Brockovich,126000000.0,Steven Soderbergh,Julia Roberts,Albert Finney,David Brisbin,R
Ocean's Twelve,126000000.0,Steven Soderbergh,George Clooney,Brad Pitt,Julia Roberts,PG_13
Tomorrow Never Dies,125000000.0,Roger Spottiswoode,Pierce Brosnan,Jonathan Pryce,Michelle Yeoh,PG_13
Terminator Salvation,125000000.0,McG,Christian Bale,Sam Worthington,Anton Yelchin,R
Charlie's Angels,125000000.0,McG,Cameron Diaz,Drew Barrymore,Lucy Liu,PG_13
Lone Survivor,125000000.0,Peter Berg,Mark Wahlberg,Taylor Kitsch,Emile Hirsch,R
The Vow,125000000.0,Michael Sucsy,Rachel McAdams,Channing Tatum,Sam Neill,PG_13
Life of Pi,125000000.0,Ang Lee,Suraj Sharma,Irrfan Khan,Adil Hussain,PG
Cloudy with a Chance of Meatballs,125000000.0,Phil Lord,Christopher Miller,Anna Faris,Bill Hader,PG
The Fault in Our Stars,125000000.0,Josh Boone,Shailene Woodley,Ansel Elgort,Nat Wolff,PG_13
The Devil Wears Prada,125000000.0,David Frankel,Anne Hathaway,Meryl Streep,Adrian Grenier,PG_13
Something's Gotta Give,125000000.0,Nancy Meyers,Jack Nicholson,Diane Keaton,Keanu Reeves,PG_13
Traffic,124000000.0,Steven Soderbergh,Michael Douglas,Benicio Del Toro,Catherine Zeta-Jones,R
City Slickers,124000000.0,Ron Underwood,Billy Crystal,Jack Palance,Daniel Stern,PG_13
The Birdcage,124000000.0,Mike Nichols,Robin Williams,Nathan Lane,Gene Hackman,R
"Good Morning, Vietnam",124000000.0,Barry Levinson,Robin Williams,Forest Whitaker,Tung Thanh Tran,R
Nutty Professor II: The Klumps,123000000.0,Peter Segal,Eddie Murphy,Janet Jackson,Larry Miller,UNRATED
Rango,123000000.0,Gore Verbinski,Johnny Depp,Isla Fisher,Timothy Olyphant,PG
G.I. Joe: Retaliation,123000000.0,Jon M. Chu,Dwayne Johnson,Channing Tatum,Adrianne Palicki,PG_13
Clear and Present Danger,122000000.0,Phillip Noyce,Harrison Ford,Willem Dafoe,Anne Archer,PG_13
The Hunt for Red October,122000000.0,John McTiernan,Sean Connery,Alec Baldwin,Scott Glenn,PG
The Bodyguard,122000000.0,Mick Jackson,Kevin Costner,Whitney Houston,Gary Kemp,R
Wayne's World,122000000.0,Penelope Spheeris,Mike Myers,Dana Carvey,Rob Lowe,PG_13
The Bourne Identity,121000000.0,Doug Liman,Franka Potente,Matt Damon,Chris Cooper,PG_13
Superbad,121000000.0,Greg Mottola,Michael Cera,Jonah Hill,Christopher Mintz-Plasse,R
Speed,121000000.0,Jan de Bont,Keanu Reeves,Dennis Hopper,Sandra Bullock,R
50 First Dates,121000000.0,Peter Segal,Adam Sandler,Drew Barrymore,Rob Schneider,R
Mulan,121000000.0,Tony Bancroft,Barry Cook,Ming-Na Wen,Eddie Murphy,G
Inglourious Basterds,121000000.0,Quentin Tarantino,Brad Pitt,Diane Kruger,Eli Roth,R
Seabiscuit,120000000.0,Gary Ross,Tobey Maguire,Jeff Bridges,Elizabeth Banks,PG_13
Four Christmases,120000000.0,Seth Gordon,Reese Witherspoon,Vince Vaughn,Mary Steenburgen,PG_13
Van Helsing,120000000.0,Stephen Sommers,Hugh Jackman,Kate Beckinsale,Richard Roxburgh,PG_13
The Mask,120000000.0,Chuck Russell,Jim Carrey,Cameron Diaz,Peter Riegert,TV_PG
Cloudy with a Chance of Meatballs 2,120000000.0,Cody Cameron,Kris Pearn,Bill Hader,Anna Faris,PG
I Now Pronounce You Chuck & Larry,120000000.0,Dennis Dugan,Adam Sandler,Kevin James,Jessica Biel,R
Hook,120000000.0,Steven Spielberg,Dustin Hoffman,Robin Williams,Julia Roberts,PG
Walk the Line,120000000.0,James Mangold,Joaquin Phoenix,Reese Witherspoon,Ginnifer Goodwin,PG_13
Blazing Saddles,120000000.0,Mel Brooks,Cleavon Little,Gene Wilder,Slim Pickens,R
G-Force,119000000.0,Hoyt Yeatman,Will Arnett,PenÃ©lope Cruz,Zach Galifianakis,PG
Total Recall,119000000.0,Paul Verhoeven,Arnold Schwarzenegger,Sharon Stone,Michael Ironside,R
On Golden Pond,119000000.0,Mark Rydell,Katharine Hepburn,Henry Fonda,Jane Fonda,TV_14
The Other Guys,119000000.0,Adam McKay,Will Ferrell,Mark Wahlberg,Derek Jeter,TV_MA
Hairspray,119000000.0,Adam Shankman,John Travolta,Queen Latifah,Nikki Blonsky,PG
The Break-Up,119000000.0,Peyton Reed,Jennifer Aniston,Vince Vaughn,Jon Favreau,PG_13
Lemony Snicket's A Series of Unfortunate Events,119000000.0,Brad Silberling,Jim Carrey,Jude Law,Meryl Streep,PG
Back to the Future Part II,118000000.0,Robert Zemeckis,Michael J. Fox,Christopher Lloyd,Lea Thompson,PG
The Sum of All Fears,118000000.0,Phil Alden Robinson,Ben Affleck,Morgan Freeman,Ian Mongrain,PG_13
Salt,118000000.0,Phillip Noyce,Angelina Jolie,Liev Schreiber,Chiwetel Ejiofor,TV_MA
Blades of Glory,118000000.0,Josh Gordon,Will Speck,Will Ferrell,Jon Heder,PG_13
Basic Instinct,118000000.0,Paul Verhoeven,Michael Douglas,Sharon Stone,George Dzundza,UNRATED
Now You See Me,118000000.0,Louis Leterrier,Jesse Eisenberg,Common,Mark Ruffalo,PG_13
Big Momma's House,118000000.0,Raja Gosnell,Martin Lawrence,Nia Long,Paul Giamatti,PG_13
Die Hard 2,118000000.0,Renny Harlin,Bruce Willis,William Atherton,Bonnie Bedelia,R
Horrible Bosses,118000000.0,Seth Gordon,Jason Bateman,Charlie Day,Jason Sudeikis,R
Rocky,117000000.0,John G. Avildsen,Sylvester Stallone,Talia Shire,Burt Young,PG
Jackass 3D,117000000.0,Jeff Tremaine,Johnny Knoxville,Steve-O,Bam Margera,R
Ocean's Thirteen,117000000.0,Steven Soderbergh,George Clooney,Brad Pitt,Matt Damon,PG_13
The Wolf of Wall Street,117000000.0,Martin Scorsese,Leonardo DiCaprio,Jonah Hill,Margot Robbie,R
Double Jeopardy,117000000.0,Bruce Beresford,Ashley Judd,Tommy Lee Jones,Bruce Greenwood,R
8 Mile,117000000.0,Curtis Hanson,Eminem,Brittany Murphy,Kim Basinger,R
S.W.A.T.,117000000.0,Clark Johnson,Samuel L. Jackson,Colin Farrell,Michelle Rodriguez,PG_13
Lee Daniels' The Butler,117000000.0,Lee Daniels,Forest Whitaker,Oprah Winfrey,John Cusack,PG_13
Green Lantern,117000000.0,Martin Campbell,Ryan Reynolds,Blake Lively,Peter Sarsgaard,PG_13
Notting Hill,116000000.0,Roger Michell,Hugh Grant,Julia Roberts,Richard McCabe,PG_13
The Towering Inferno,116000000.0,John Guillermin,Paul Newman,Steve McQueen,William Holden,PG
Ghost Rider,116000000.0,Mark Steven Johnson,Nicolas Cage,Eva Mendes,Sam Elliott,PG_13
You've Got Mail,116000000.0,Nora Ephron,Tom Hanks,Meg Ryan,Greg Kinnear,PG
Remember the Titans,116000000.0,Boaz Yakin,Denzel Washington,Will Patton,Wood Harris,UNRATED
District 9,116000000.0,Neill Blomkamp,Sharlto Copley,David James,Jason Cope,R
"The Karate Kid, Part II",115000000.0,John G. Avildsen,Pat Morita,Ralph Macchio,Pat E. Johnson,PG
American Graffiti,115000000.0,George Lucas,Richard Dreyfuss,Ron Howard,Paul Le Mat,PG
Big,115000000.0,Penny Marshall,Tom Hanks,Elizabeth Perkins,Robert Loggia,PG
Dodgeball: A True Underdog Story,114000000.0,Rawson Marshall Thurber,Ben Stiller,Christine Taylor,Vince Vaughn,UNRATED
The Village,114000000.0,M. Night Shyamalan,Sigourney Weaver,William Hurt,Joaquin Phoenix,PG_13
Bolt,114000000.0,Byron Howard,Chris Williams,John Travolta,Miley Cyrus,PG
Wild Wild West,114000000.0,Barry Sonnenfeld,Will Smith,Kevin Kline,Kenneth Branagh,PG_13
Magic Mike,114000000.0,Steven Soderbergh,Channing Tatum,Alex Pettyfer,Olivia Munn,R
The Addams Family,114000000.0,Barry Sonnenfeld,Anjelica Huston,Raul Julia,Christopher Lloyd,PG_13
The Patriot,113000000.0,Roland Emmerich,Mel Gibson,Heath Ledger,Joely Richardson,UNRATED
The Bourne Legacy,113000000.0,Tony Gilroy,Jeremy Renner,Rachel Weisz,Edward Norton,PG_13
The Pacifier,113000000.0,Adam Shankman,Vin Diesel,Brittany Snow,Max Thieriot,PG
Dr. Dolittle 2,113000000.0,Steve Carr,Eddie Murphy,Cedric the Entertainer,Kristen Wilson,PG
It's Complicated,113000000.0,Nancy Meyers,Meryl Streep,Steve Martin,Alec Baldwin,R
Spy Kids,113000000.0,Robert Rodriguez,Alexa PenaVega,Daryl Sabara,Antonio Banderas,PG
Ghostbusters II,112000000.0,Ivan Reitman,Bill Murray,Dan Aykroyd,Sigourney Weaver,TV_PG
Face/Off,112000000.0,John Woo,John Travolta,Nicolas Cage,Joan Allen,R
The Hangover Part III,112000000.0,Todd Phillips,Bradley Cooper,Zach Galifianakis,Ed Helms,R
One Flew Over the Cuckoo's Nest,112000000.0,Milos Forman,Jack Nicholson,Louise Fletcher,Michael Berryman,R
Twins,112000000.0,Ivan Reitman,Arnold Schwarzenegger,Danny DeVito,Kelly Preston,PG
Spy Kids 3-D: Game Over,112000000.0,Robert Rodriguez,Daryl Sabara,Alexa PenaVega,Antonio Banderas,PG
Doctor Zhivago,112000000.0,David Lean,Omar Sharif,Julie Christie,Geraldine Chaplin,APPROVED
Enemy of the State,112000000.0,Tony Scott,Will Smith,Gene Hackman,Jon Voight,R
Mr. Peabody & Sherman,112000000.0,Rob Minkoff,Ty Burrell,Max Charles,Stephen Colbert,PG
The Last Samurai,111000000.0,Edward Zwick,Tom Cruise,Ken Watanabe,Billy Connolly,R
Valentine's Day,110000000.0,Garry Marshall,Julia Roberts,Jamie Foxx,Anne Hathaway,PG_13
Tropic Thunder,110000000.0,Ben Stiller,Ben Stiller,Jack Black,Robert Downey Jr.,R
Fun with Dick and Jane,110000000.0,Dean Parisot,Jim Carrey,TÃ©a Leoni,Alec Baldwin,PG_13
Freaky Friday,110000000.0,Mark Waters,Jamie Lee Curtis,Lindsay Lohan,Mark Harmon,PG
The Grudge,110000000.0,Takashi Shimizu,Sarah Michelle Gellar,Jason Behr,Clea DuVall,UNRATED
Scary Movie 3,110000000.0,David Zucker,Anna Faris,Charlie Sheen,Regina Hall,UNRATED
Bedtime Stories,110000000.0,Adam Shankman,Adam Sandler,Keri Russell,Courteney Cox,PG
The Little Mermaid,110000000.0,Ron Clements,John Musker,Jodi Benson,Samuel E. Wright,G
Star Trek IV: The Voyage Home,110000000.0,Leonard Nimoy,William Shatner,Leonard Nimoy,DeForest Kelley,PG
Crocodile Dundee II,109000000.0,John Cornell,Paul Hogan,Linda Kozlowski,John Meillon,PG
The 40-Year-Old Virgin,109000000.0,Judd Apatow,Steve Carell,Catherine Keener,Paul Rudd,R
Couples Retreat,109000000.0,Peter Billingsley,Vince Vaughn,Malin Akerman,Jon Favreau,R
A Time to Kill,109000000.0,Joel Schumacher,Matthew McConaughey,Sandra Bullock,Samuel L. Jackson,R
Black Hawk Down,109000000.0,Ridley Scott,Josh Hartnett,Ewan McGregor,Tom Sizemore,R
Terms of Endearment,108000000.0,James L. Brooks,Shirley MacLaine,Debra Winger,Jack Nicholson,R
Ace Ventura: When Nature Calls,108000000.0,Steve Oedekerk,Jim Carrey,Ian McNeice,Simon Callow,PG_13
The Princess Diaries,108000000.0,Garry Marshall,Julie Andrews,Anne Hathaway,Hector Elizondo,G
Superman II,108000000.0,Richard Lester,Gene Hackman,Christopher Reeve,Margot Kidder,PG
Hop,108000000.0,Tim Hill,Russell Brand,James Marsden,Elizabeth Perkins,PG
Pulp Fiction,108000000.0,Quentin Tarantino,John Travolta,Uma Thurman,Samuel L. Jackson,R
Paranormal Activity,108000000.0,Oren Peli,Katie Featherston,Micah Sloat,Mark Fredrichs,R
Epic,108000000.0,Chris Wedge,Amanda Seyfried,Josh Hutcherson,BeyoncÃ© Knowles,PG
